id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
361342;https://www.airbnb.com/rooms/361342;★ Stunning City Centre Apartment #3;1826139;Esther & Jan;t;Centrum-West;Entire serviced apartment;Entire home/apt;1.5 baths;2.0;3.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";151.0;106;2012-04-23;2020-11-26;97;10.0;9.0;10.0;10.0;10.0;9.0;1.01
362458;https://www.airbnb.com/rooms/362458;Bright, newly renovated apartment in Center-East;1831568;Roel;t;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";99.0;52;2013-01-03;2019-09-14;98;10.0;10.0;10.0;10.0;9.0;10.0;0.54
378523;https://www.airbnb.com/rooms/378523;Freedom on the water!;1901477;Caroline;t;Centrum-Oost;Boat;Entire home/apt;1.5 baths;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";280.0;110;2014-10-27;2020-12-12;99;10.0;10.0;10.0;10.0;10.0;10.0;1.47
414917;https://www.airbnb.com/rooms/414917;Cent Adam Lux (2-4p) Apt 90 sqm(m2);2063612;Jan;f;Centrum-Oost;Entire apartment;Entire home/apt;2 baths;2.0;3.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Gym"", ""Washer"", ""First aid kit"", ""Smoke alarm""]";280.0;78;2012-05-22;2015-07-16;98;9.0;10.0;10.0;10.0;10.0;9.0;0.75
422044;https://www.airbnb.com/rooms/422044;★ City Centre Loft #4;1826139;Esther & Jan;t;Centrum-West;Entire apartment;Entire home/apt;2.5 baths;3.0;5.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Babysitter recommendations"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";129.0;134;2012-05-21;2020-11-12;97;10.0;10.0;10.0;10.0;10.0;9.0;1.28
431635;https://www.airbnb.com/rooms/431635;Sunny apartment with cat;1939922;Hannes;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2.0;1.0;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";45.0;18;2012-08-18;2020-07-24;95;10.0;10.0;10.0;10.0;10.0;10.0;0.18
445660;https://www.airbnb.com/rooms/445660;cosy room with private entrance;2202945;Heleen;f;De Baarsjes - Oud-West;Private room in guest suite;Private room;1 private bath;2.0;3.0;"[""Wifi"", ""Hot water"", ""Coffee maker"", ""Host greets you"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Dishes and silverware"", ""Smoke alarm""]";69.0;398;2012-05-14;2020-07-21;96;10.0;10.0;10.0;10.0;10.0;9.0;3.81
447151;https://www.airbnb.com/rooms/447151;creative ground floor house close to Vondelpark;2220492;Raymond;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Stove"", ""Heating"", ""TV"", ""Cooking basics"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Shampoo"", ""Hair dryer"", ""Pocket wifi"", ""Wifi"", ""Oven"", ""Fire extinguisher"", ""First aid kit"", ""Coffee maker"", ""Bed linens"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Kitchen"", ""Washer"", ""Single level home"", ""Smoke alarm"", ""Dedicated workspace"", ""Private entrance""]";105.0;77;2012-04-30;2019-11-10;93;9.0;8.0;9.0;9.0;9.0;9.0;0.73
455881;https://www.airbnb.com/rooms/455881;Superb, quiet home with garden!;81046;Fabienne;f;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;3.0;3.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";175.0;18;2012-06-18;2018-10-22;100;10.0;10.0;10.0;10.0;10.0;10.0;0.17
462341;https://www.airbnb.com/rooms/462341;Central 17th Century Unique House;2297302;Milen & Joes;f;Centrum-West;Entire house;Entire home/apt;1.5 baths;3.0;2.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Crib"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";175.0;31;2015-05-05;2020-01-02;99;10.0;10.0;10.0;10.0;10.0;10.0;0.45
463636;https://www.airbnb.com/rooms/463636;GROUNDFLOOR IN WESTERPARK + WIFI and a comfy bed;860750;Mieke;t;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Smoke alarm""]";150.0;193;2012-07-30;2019-05-11;93;9.0;10.0;10.0;10.0;9.0;9.0;1.89
480245;https://www.airbnb.com/rooms/480245;Cosy apartment along the Amstel.;2378237;Rachelle;f;Oud-Oost;Entire condominium;Entire home/apt;1 bath;1.0;1.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Outlet covers"", ""Dishes and silverware"", ""High chair"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""Cable TV"", ""Window guards"", ""TV"", ""Baby bath"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";150.0;19;2015-05-19;2019-09-08;97;10.0;9.0;10.0;10.0;10.0;9.0;0.28
489418;https://www.airbnb.com/rooms/489418;Central quiet ap'ment with parcview;2418579;Julia;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2.0;4.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Smoke alarm"", ""Breakfast""]";79.0;96;2012-06-19;2015-01-03;88;8.0;8.0;9.0;10.0;9.0;9.0;0.93
502869;https://www.airbnb.com/rooms/502869;Light filled, split level, cosy and clean home;2480479;Claire;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Heating"", ""Washer""]";169.0;22;2012-08-09;2019-08-03;96;10.0;10.0;10.0;10.0;10.0;10.0;0.22
505804;https://www.airbnb.com/rooms/505804;Light studio in centre of Amsterdam;2493425;Simone;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Microwave"", ""Coffee maker"", ""Dishwasher"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Lockbox"", ""Smoke alarm"", ""Stove""]";76.0;94;2012-07-13;2020-07-29;97;10.0;9.0;10.0;10.0;10.0;9.0;0.92
514946;https://www.airbnb.com/rooms/514946;Typical Amsterdam apt. in center;2536209;Martijn;f;Watergraafsmeer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";120.0;6;2013-08-13;2016-01-03;100;10.0;10.0;9.0;9.0;9.0;10.0;0.07
517996;https://www.airbnb.com/rooms/517996;Bright Canal house with amazing view! @the Jordaan;2550339;Aemilia;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Patio or balcony"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Private entrance"", ""Fire extinguisher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";160.0;23;2012-09-17;2020-03-18;97;10.0;10.0;10.0;10.0;10.0;9.0;0.23
528022;https://www.airbnb.com/rooms/528022;Somewhere Else;2594559;Els;f;Westerpark;Private room in boat;Private room;1 private bath;1.0;1.0;"[""Wifi"", ""Microwave"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Lock on bedroom door"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Waterfront""]";110.0;203;2016-10-06;2020-07-26;98;10.0;10.0;10.0;10.0;10.0;10.0;3.98
538723;https://www.airbnb.com/rooms/538723;Beautiful ground floor apartment;356740;Dimphy;f;Watergraafsmeer;Entire condominium;Entire home/apt;1.5 baths;2.0;2.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""High chair"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";140.0;57;2012-07-25;2020-01-01;97;10.0;10.0;10.0;10.0;9.0;9.0;0.56
549310;https://www.airbnb.com/rooms/549310;3 bedrooms Apartment+Garden;2699033;Barbara;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;3.0;5.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Bread maker"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";150.0;43;2015-07-19;2020-01-02;91;9.0;9.0;10.0;9.0;9.0;9.0;0.65
550783;https://www.airbnb.com/rooms/550783;Charming canal apartment (75m2);2707013;Jesse;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Hot tub"", ""Smoke alarm""]";110.0;23;2015-09-07;2016-03-11;95;10.0;10.0;10.0;10.0;9.0;9.0;0.36
555399;https://www.airbnb.com/rooms/555399;Amsterdam - conveniently located;1829820;Gina + Azeem;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Fire extinguisher"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";120.0;22;2012-07-19;2015-05-31;95;9.0;9.0;9.0;10.0;9.0;9.0;0.21
564826;https://www.airbnb.com/rooms/564826;Beautiful apartment + Lovely garden.;2778131;Clementine;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Extra pillows and blankets"", ""Hair dryer"", ""TV"", ""Heating"", ""Bed linens"", ""Washer""]";150.0;16;2012-08-07;2019-04-29;99;10.0;10.0;10.0;10.0;10.0;10.0;0.16
570753;https://www.airbnb.com/rooms/570753;Southern Comfort near Vondelpark;2439449;Henriette;t;Zuid;Private room in bed and breakfast;Private room;1.5 shared baths;1.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Coffee maker"", ""Lock on bedroom door"", ""Host greets you"", ""Shampoo"", ""Bathtub"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator""]";65.0;369;2012-07-28;2020-03-17;97;10.0;10.0;10.0;10.0;10.0;10.0;3.62
575603;https://www.airbnb.com/rooms/575603;Loft right in the city centre;2830952;Henning;f;Centrum-Oost;Entire loft;Entire home/apt;2 baths;4.0;7.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Children\u2019s dinnerware"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Baby monitor"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";245.0;15;2014-07-30;2019-12-31;96;10.0;10.0;10.0;10.0;10.0;9.0;0.19
575615;https://www.airbnb.com/rooms/575615;Appartment in centre of Amsterdam.;2831228;Veronique;f;Centrum-Oost;Entire apartment;Entire home/apt;1.5 baths;3.0;4.0;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Dishwasher"", ""Dryer"", ""Essentials"", ""Heating"", ""Washer""]";225.0;34;2012-08-27;2020-08-14;94;10.0;9.0;10.0;9.0;10.0;9.0;0.34
579851;https://www.airbnb.com/rooms/579851;Private Studio on Spectacular Houseboat;2851886;Sonja;t;Westerpark;Private room in guest suite;Private room;1 private bath;1.0;1.0;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Private living room"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Keypad"", ""Waterfront""]";124.0;458;2012-10-09;2020-10-05;99;10.0;10.0;10.0;10.0;10.0;10.0;4.6
580978;https://www.airbnb.com/rooms/580978;Cosy apartment with canal view!;2859023;Mara;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Kitchen"", ""Washer""]";94.0;6;2013-08-15;2016-01-03;97;10.0;9.0;10.0;9.0;9.0;9.0;0.07
581342;https://www.airbnb.com/rooms/581342;Comfy house with garden in De Pijp;1544456;Martine;f;De Pijp - Rivierenbuurt;Entire townhouse;Entire home/apt;1.5 baths;2.0;3.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Lockbox"", ""Iron"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";300.0;76;2012-10-22;2019-05-05;91;9.0;9.0;9.0;10.0;9.0;9.0;0.77
590236;https://www.airbnb.com/rooms/590236;Our Cozy Third floor Home;2912339;Kelli;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Washer"", ""Cooking basics"", ""Smoke alarm"", ""Stove""]";120.0;40;2012-11-05;2020-03-06;97;10.0;10.0;10.0;10.0;9.0;10.0;0.41
590681;https://www.airbnb.com/rooms/590681;Beautiful apartment near Vondelpark;2914846;Lotte;f;Zuid;Entire apartment;Entire home/apt;2 baths;4.0;0.0;"[""Wifi"", ""Hot water"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Smoke alarm""]";330.0;11;2012-07-30;2020-03-08;100;10.0;9.0;10.0;10.0;9.0;9.0;0.11
591086;https://www.airbnb.com/rooms/591086;CASA LOVE @ De Pijp;2655785;Laura;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Garden or backyard"", ""Oven"", ""Hangers"", ""Washer"", ""Host greets you"", ""Pour-over coffee"", ""Kitchen"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Stove"", ""Paid parking on premises""]";80.0;145;2012-07-23;2018-11-18;91;9.0;9.0;9.0;9.0;9.0;9.0;1.42
593101;https://www.airbnb.com/rooms/593101;Cozy room in Amsterdam's Center;2408429;Sofia;t;Centrum-Oost;Private room in apartment;Private room;1.5 baths;1.0;1.0;"[""Children\u2019s books and toys"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Private entrance"", ""Babysitter recommendations"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Shower gel"", ""Shampoo"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Elevator"", ""Garden or backyard"", ""Iron"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";45.0;341;2014-05-05;2020-08-14;98;10.0;10.0;10.0;10.0;10.0;10.0;4.24
593483;https://www.airbnb.com/rooms/593483;OvernightWorkingPlaceConnectPeopleDeHallenA'Dam;2923773;Jack Sun;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Kitchen"", ""Heating"", ""Essentials""]";430.0;210;2013-01-21;2017-05-01;89;9.0;9.0;9.0;9.0;9.0;9.0;2.18
594474;https://www.airbnb.com/rooms/594474;Lovely apartment on TOP location;2871004;Laura;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Kitchen"", ""Shampoo"", ""Carbon monoxide alarm"", ""Heating"", ""Washer"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher""]";200.0;32;2012-08-13;2016-01-02;97;9.0;10.0;10.0;10.0;10.0;9.0;0.32
